tconst	averageRating	numVotes
tt7436642	7.9	1308
tt7436726	6.5	13
tt7437462	4.6	8
tt7438534	8.2	160
tt7438870	6.4	12
tt7438916	8.6	168
tt7438960	7.7	21
tt7439220	5.6	380
tt7440230	8.0	8
tt7440400	6.9	44
tt7441032	5.2	892
tt7441338	9.7	9
tt7441796	9.0	15
tt7444748	9.3	37
tt7444808	7.8	27
tt7444934	9.1	107
tt7445206	8.6	14
tt7445510	4.8	185
tt7445664	8.8	114
tt7446528	8.1	17
tt7446638	4.8	36
tt7446800	6.6	61
tt7446804	6.8	20
tt7447114	8.0	5
tt7448724	8.3	10
tt7448726	7.7	10
tt7449594	6.9	9
tt7452492	7.0	6
tt7453542	5.4	9
tt7453562	8.2	5
tt7453746	7.9	10
tt7454138	7.8	96
tt7454404	7.8	8
tt7456068	7.5	13
tt7456222	5.8	10
tt7456436	4.6	8
tt7456544	2.1	105
tt7457108	4.9	20
tt7457162	8.3	12
tt7457746	8.8	5
tt7458072	8.4	5
tt7458216	8.6	8
tt7458920	8.2	343
tt7459096	9.4	8
tt7459320	6.9	9
tt7460822	2.8	5
tt7462190	7.5	6
tt7462462	8.1	8
tt7464158	7.7	250
tt7464216	6.7	20
tt7464250	8.7	7
tt7464864	9.3	13
tt7465694	7.6	154
tt7465704	5.8	208
tt7466370	6.8	173
tt7466502	7.0	8
tt7466788	5.2	13
tt7467332	7.3	12
tt7467612	5.7	35
tt7468056	7.2	1202
tt7469672	6.0	82
tt7469726	7.9	6746
tt7469972	5.6	230
tt7469978	5.1	123
tt7470156	7.6	19
tt7470348	7.7	12
tt7470904	5.9	12
tt7471004	6.8	1291
tt7471706	3.3	18
tt7472366	6.4	8
tt7472924	7.4	26
tt7473406	6.3	49
tt7474434	9.3	7
tt7474562	9.0	35
tt7474658	7.8	38
tt7475006	8.9	32
tt7475284	5.3	215
tt7475364	6.7	17
tt7475542	6.1	16
tt7475708	6.9	19
tt7475710	8.8	32
tt7475886	2.9	8
tt7475952	5.9	14
tt7476416	4.1	86
tt7476438	5.3	28
tt7476494	5.8	5
tt7476652	5.4	21
tt7476874	8.8	25
tt7476888	9.1	7
tt7477590	8.1	18
tt7477812	6.0	5
tt7478284	5.9	18
tt7478442	8.0	9
tt7478494	6.9	45
tt7479144	7.3	544
tt7479314	6.3	53
tt7479692	7.8	5
tt7479718	7.5	490
tt7479784	7.4	1171
tt7480104	5.9	103
tt7480958	6.1	22
tt7481246	6.6	120
tt7481466	9.3	23
tt7482508	5.7	56
tt7484164	7.1	21
tt7484952	8.8	9
tt7485004	4.5	46
tt7485482	7.7	20
tt7485774	7.0	7
tt7485816	5.9	11
tt7487736	8.6	168
tt7488036	7.5	67
tt7488602	6.9	8
tt7488654	7.2	8
tt7490280	7.1	41
tt7491398	6.3	99
tt7491826	7.4	9
tt7492628	8.1	15
tt7492880	8.7	12
tt7493366	3.2	156
tt7493472	7.0	45
tt7493770	6.7	6
tt7493824	1.9	75
tt7493854	8.5	14
tt7494128	8.1	186
tt7494136	10.0	7
tt7495440	8.0	226
tt7496048	5.3	56
tt7496168	8.6	9
tt7496196	7.8	10
tt7496256	9.2	80
tt7496534	8.3	72
tt7497068	5.7	10
tt7497376	7.5	151
tt7497890	7.9	28
tt7499084	8.6	19
tt7501144	3.2	101
tt7502214	8.1	138
tt7502256	6.7	78
tt7502350	8.6	10
tt7504268	6.6	21
tt7504360	6.4	5
tt7504384	7.7	6
tt7504492	9.1	29
tt7504662	3.0	29
tt7504716	6.8	6
tt7504864	8.3	6
tt7505152	6.8	428
tt7505208	4.8	9
tt7505230	3.6	8
tt7506740	6.8	43
tt7509218	7.8	87
tt7509538	6.3	13
tt7509586	5.7	131
tt7509680	6.3	6
tt7510790	7.2	59
tt7510870	4.4	300
tt7511098	5.8	21
tt7512304	7.4	45
tt7512526	7.4	5
tt7512574	5.7	438
tt7512592	5.2	175
tt7513034	7.8	102
tt7513326	8.5	14
tt7514020	6.8	189
tt7514302	7.3	20
tt7514536	7.6	5
tt7516172	7.8	13
tt7516478	7.9	13
tt7516778	5.6	901
tt7516844	9.2	53
tt7517030	8.4	23
tt7518346	6.9	50
tt7518466	7.2	2024
tt7519174	7.8	130
tt7519410	7.7	16
tt7520394	7.1	10
tt7520542	7.0	5
tt7520878	8.3	20
tt7521292	7.9	7
tt7521370	3.4	14
tt7521752	7.3	40
tt7521804	6.8	104
tt7521846	3.9	110
tt7521948	7.0	10
tt7522000	7.9	7
tt7522002	7.0	317
tt7522058	7.8	5
tt7523046	5.8	29
tt7523630	8.8	5
tt7525910	7.2	16
tt7526328	6.3	46
tt7526338	6.1	222
tt7526414	7.9	491
tt7526416	3.1	8
tt7526426	6.7	218
tt7526492	8.5	31
tt7526894	7.3	10
tt7526940	2.9	21
tt7527262	5.6	13
tt7527702	9.6	10
tt7527716	8.7	6
tt7527820	9.8	6
tt7528150	5.4	85
tt7528342	4.3	201
tt7528846	7.9	7
tt7528992	8.1	58
tt7531040	7.2	656
tt7531182	7.7	20
tt7532654	9.1	7
tt7533612	5.4	7
tt7533846	7.7	2563
tt7533878	6.7	631
tt7535280	9.1	21
tt7535466	9.4	15
tt7535730	6.7	128
tt7535756	7.5	608
tt7535780	6.6	16
tt7535792	6.3	2369
tt7535798	7.2	16
tt7535868	2.7	5425
tt7535900	5.7	328
tt7535964	6.1	521
tt7536560	9.7	7
tt7536636	5.4	89
tt7537912	8.2	12
tt7538778	5.6	10
tt7539190	6.3	93
tt7540966	8.7	6
tt7541200	7.1	425
tt7541708	7.6	360
tt7542002	5.2	6
tt7542332	6.3	26
tt7543152	9.0	77
tt7543808	7.7	6
tt7543904	6.6	147
tt7544120	5.9	21
tt7544316	9.0	30
tt7544820	7.9	502
tt7545044	8.0	7
tt7545144	8.8	16
tt7545754	5.1	16
tt7546024	3.1	63
tt7546326	5.9	13
tt7547516	2.1	8
tt7547526	8.2	6
tt7547662	8.3	18
tt7547768	6.6	74
tt7547814	6.6	32
tt7548114	4.2	147
tt7548520	3.1	27
tt7548896	4.7	51
tt7549012	9.6	8
tt7549450	8.6	8
tt7549452	8.7	44
tt7549484	4.7	678
tt7549876	7.8	8
tt7549884	5.6	238
tt7549892	6.9	125
tt7550576	7.5	43
tt7550632	7.1	15
tt7550788	8.8	10
tt7550816	3.9	45
tt7551058	8.7	7
tt7551198	6.1	15
tt7551252	7.0	22
tt7551540	10.0	5
tt7551796	8.6	13
tt7551852	8.9	19
tt7552842	8.3	10
tt7555726	7.1	68
tt7557858	4.6	5
tt7558522	8.1	7
tt7558950	8.6	7
tt7559200	7.6	15
tt7560750	5.2	26
tt7560964	6.9	95
tt7561086	7.5	21
tt7561290	7.5	6
tt7563890	4.3	52
tt7563926	7.2	5
tt7564044	6.9	53
tt7564064	6.6	16
tt7564298	4.9	8
tt7564428	6.7	24
tt7565614	7.4	108
tt7566016	5.6	348
tt7567288	7.3	77
tt7569772	10.0	5
tt7570242	7.5	81
tt7570568	2.5	11
tt7571148	8.4	155
tt7571718	8.1	41
tt7572744	7.4	278
tt7573012	8.4	21
tt7573428	6.7	11
tt7573496	6.7	27
tt7573720	8.6	29
tt7573824	7.3	10
tt7573844	9.4	17
tt7574080	5.3	15
tt7574340	7.6	38
tt7575628	3.0	53
tt7576626	7.9	18
tt7576814	6.1	16
tt7578416	6.7	10
tt7578464	5.9	8
tt7578850	9.2	19
tt7578946	7.6	97
tt7579474	6.1	13
tt7579702	6.4	29
tt7579788	2.1	49
tt7580088	7.5	24
tt7580240	9.3	41
tt7580570	8.6	724
tt7580902	8.7	27
tt7581136	6.7	12
tt7582508	7.2	804
tt7582830	6.2	80
tt7583280	9.0	397
tt7583464	6.5	8
tt7583568	7.0	6
tt7583968	4.2	96
tt7584262	7.5	6
tt7584894	7.3	6
tt7585566	8.9	12
tt7585578	3.4	5
tt7585614	6.2	37
tt7585620	7.9	17
tt7585674	5.7	71
tt7586244	9.6	11
tt7586752	7.9	14
tt7588062	7.6	13
tt7588160	4.4	673
tt7588752	4.3	967
tt7588790	6.2	2873
tt7590876	9.2	8
tt7590902	7.1	63
tt7591028	5.6	5
tt7592928	6.8	13
tt7593452	7.3	83
tt7595272	6.5	24
tt7595528	8.7	7
tt7596784	8.7	106
tt7596856	9.2	34
tt7598180	8.6	9
tt7598562	8.9	8
tt7598728	8.9	110
tt7598832	8.9	23
tt7599050	6.2	252
tt7599406	9.1	82
tt7599904	9.1	83
tt7599970	9.2	82
tt7600718	7.4	14
tt7603154	8.4	10
tt7604210	7.3	6
tt7604636	7.0	8
tt7604980	7.6	256
tt7604986	7.6	9
tt7605228	8.5	50
tt7606796	8.1	16
tt7607276	7.8	18
tt7607414	7.1	86
tt7607502	5.4	14
tt7608274	8.0	13
tt7608324	7.7	21
tt7609180	6.2	239
tt7609526	9.0	6
tt7610008	8.2	595
tt7610830	6.3	143
tt7611606	7.1	18
tt7611618	6.8	13
tt7612554	6.2	5
tt7612842	8.2	6
tt7613004	6.7	7
tt7613024	2.2	13
tt7613166	9.2	20
tt7613260	7.8	5
tt7613748	6.4	14
tt7613776	6.1	22
tt7614404	7.7	260
tt7617944	6.7	45
tt7618430	4.8	125
tt7618434	7.4	19
tt7618582	9.5	15
tt7619402	5.5	24
tt7621064	4.8	5
tt7621886	6.6	392
tt7621984	7.8	20
tt7622496	9.4	83
tt7622498	5.8	5
tt7622940	8.2	17
tt7623230	3.2	20
tt7624514	6.2	6
tt7624534	7.5	41
tt7624578	7.1	36
tt7624662	4.1	8
tt7624932	8.1	370
tt7625154	4.9	29
tt7625514	5.5	39
tt7626214	6.3	36
tt7626364	7.0	24
tt7626918	8.7	7
tt7627772	8.1	8
tt7627782	5.3	19
tt7627790	7.1	15
tt7628068	5.5	53
tt7628146	9.4	73
tt7629994	3.5	20
tt7630150	6.4	31
tt7630164	6.0	129
tt7631786	3.4	94
tt7632870	6.8	6
tt7633052	7.3	11
tt7633170	7.2	5
tt7634836	8.1	136
tt7635958	9.2	34
tt7636058	8.7	123
tt7637558	8.7	97
tt7637580	9.2	17
tt7637822	8.5	24
tt7638100	8.9	81
tt7638110	9.6	5
tt7638152	7.5	6
tt7638224	8.4	105
tt7639290	6.0	9
tt7639684	8.5	33
tt7639694	5.2	231
tt7640012	6.7	9
tt7640228	6.1	45
tt7640780	8.1	13
tt7641724	4.7	26
tt7642526	6.7	21
tt7642558	6.2	342
tt7642818	8.1	9327
tt7642878	3.7	638
tt7642890	4.7	468
tt7643334	6.5	13
tt7645032	6.8	5
tt7645502	4.9	170
tt7646384	5.3	101
tt7646430	5.3	9
tt7646444	8.1	8
tt7647198	7.4	13
tt7649320	6.6	290
tt7650198	3.2	27
tt7650360	9.5	17
tt7650962	9.0	5
tt7651078	4.3	92
tt7653006	6.1	188
tt7654498	6.1	7
tt7655052	7.1	8
tt7655096	6.0	29
tt7655884	6.7	219
tt7656172	7.7	18
tt7656706	9.1	14
tt7657888	9.9	10
tt7658354	3.3	19
tt7658374	6.6	12
tt7658426	7.2	5
tt7658600	8.1	8
tt7659018	7.4	10
tt7659110	7.6	42
tt7659376	7.2	5
tt7659522	7.9	146
tt7660662	4.7	94
tt7660738	7.3	12
tt7661250	6.0	32
tt7661922	7.4	38
tt7661952	7.6	11
tt7662752	8.0	31
tt7663138	5.8	6
tt7664010	3.3	40
tt7664786	7.6	133
tt7665340	4.7	44
tt7665846	9.3	53
tt7666222	6.8	77
tt7666582	2.3	109
tt7666726	6.7	33
tt7668424	8.3	71
tt7670458	8.4	16
tt7671036	8.0	28
tt7671390	9.1	7
tt7671392	8.1	10
tt7671450	6.8	8
tt7671746	3.2	16
tt7672188	4.5	30
tt7672292	8.5	15
tt7672714	2.8	5
tt7674116	8.9	14
tt7675422	7.5	210
tt7676212	8.1	10
tt7677184	8.0	10
tt7678408	5.5	36
tt7678486	7.4	14
tt7679200	7.2	33
tt7679306	6.1	139
tt7679672	6.1	11
tt7679702	8.8	5
tt7679852	8.8	6
tt7681422	6.8	5
tt7681554	8.8	162
tt7681594	5.3	6
tt7682468	8.8	6
tt7683696	7.3	171
tt7683842	7.9	7
tt7684228	8.2	511
tt7685784	9.3	6
tt7686386	5.0	72
tt7686676	8.6	7
tt7686874	4.5	6
tt7686876	7.4	85
tt7686906	7.2	15
tt7687254	7.4	45
tt7688134	5.2	13
tt7688694	7.7	50
tt7688812	4.8	71
tt7688988	6.5	46
tt7689842	8.6	5
tt7689940	7.5	28
tt7690020	7.6	97
tt7690328	5.1	27
tt7690522	6.6	107
tt7690550	8.1	7
tt7690558	4.0	8
tt7691572	8.8	5468
tt7692968	7.3	6
tt7693000	7.3	6
tt7693270	6.2	21
tt7693434	7.5	74
tt7696222	8.9	9
tt7696328	8.3	6
tt7696448	8.6	9
tt7697712	6.2	549
tt7697854	6.9	9
tt7697870	9.3	6
tt7698370	8.8	5
tt7701630	8.0	8
tt7702334	4.2	200
tt7702780	7.2	5
tt7704572	7.4	7
tt7704614	7.0	5
tt7705110	8.0	8
tt7705682	9.2	12
tt7705740	6.8	12
tt7708168	8.4	16
tt7708320	8.1	14
tt7708788	7.1	42
tt7708926	6.8	6
tt7709046	9.7	15
tt7709750	4.0	6
tt7710132	3.2	12
tt7710290	8.3	6
tt7710730	7.6	17
tt7711200	7.2	39
tt7714070	6.1	8
tt7714592	6.5	10
tt7715194	7.0	33
tt7716056	6.1	35
tt7717146	7.9	19
tt7717204	3.6	21
tt7718144	7.2	75
tt7718552	8.5	46
tt7719206	7.4	5
tt7722484	6.6	8
tt7724874	6.9	33
tt7726482	6.4	17
tt7726702	6.6	16
tt7728678	8.2	10
tt7730042	7.4	19
tt7730928	4.1	94
tt7732486	6.4	128
tt7732524	4.0	6
tt7732652	8.4	7
tt7732754	7.0	123
tt7734662	8.6	10
tt7734738	6.9	129
tt7735190	8.2	5
tt7735462	7.6	23
tt7735492	5.7	16
tt7735932	5.8	20
tt7736104	4.6	54
tt7736144	7.1	128
tt7736488	5.1	92
tt7736492	4.6	36
tt7736536	4.6	32
tt7736550	7.7	50
tt7736564	6.3	73
tt7737502	8.3	88
tt7738290	9.5	322
tt7738378	8.2	5
tt7738490	8.7	25
tt7738558	5.0	61
tt7739454	6.5	13
tt7740386	6.1	7
tt7740580	8.6	34
tt7741294	7.0	5
tt7741530	3.8	74
tt7743588	4.3	139
tt7744192	7.7	43
tt7744802	6.1	210
tt7746238	7.6	34
tt7746762	4.2	6
tt7746986	7.9	34
tt7749928	8.1	8
tt7750632	8.0	7
tt7751038	5.1	10
tt7752858	7.1	140
tt7752876	7.6	7
tt7752880	5.7	30
tt7753056	9.6	7
tt7753342	8.9	10
tt7753596	9.7	6
tt7753990	7.2	9
tt7754528	7.9	29
tt7757028	6.0	81
tt7759320	7.0	306
tt7759346	7.7	7
tt7759652	8.6	86
tt7761590	8.7	65
tt7762298	9.5	12
tt7762444	3.4	36
tt7762454	4.6	5
tt7762882	9.2	15
tt7763834	5.2	5
tt7764846	3.5	11
tt7765900	6.8	96
tt7765974	7.0	21
tt7766254	8.5	6
tt7767966	5.8	16
tt7768800	5.7	36
tt7769118	8.2	9
tt7770166	6.6	7
tt7770176	7.0	6
tt7770232	8.6	8
tt7771744	9.0	85
tt7773370	6.2	6
tt7773446	4.3	19
tt7773492	9.6	5
tt7775782	6.8	5
tt7775988	7.2	17
tt7777074	3.9	53
tt7777226	10.0	7
tt7777974	7.4	392
tt7778560	6.8	276
tt7780818	6.2	13
tt7781130	7.1	129
tt7782046	9.0	9
tt7782398	7.2	13
tt7783322	7.3	106
tt7783776	5.5	15
tt7784302	1.9	19
tt7787418	4.9	158
tt7787756	8.1	9
tt7788492	6.7	7
tt7789004	6.8	9
tt7789406	6.7	10
tt7790498	5.2	11
tt7791106	5.9	92
tt7791218	6.5	286
tt7791566	4.2	23
tt7792194	9.3	24
tt7793958	7.8	8
tt7794400	7.8	14
tt7794734	7.6	10
tt7795132	8.9	7
tt7797250	6.1	24
tt7797926	4.1	122
tt7798984	8.5	6
tt7804016	6.5	35
tt7804904	9.1	67
tt7805920	6.5	8
tt7808118	6.8	52
tt7808528	8.9	8
tt7809842	4.1	17
tt7810706	7.7	23
tt7812782	8.5	33
tt7813060	5.2	37
tt7813438	7.2	6
tt7813682	6.7	7
tt7815068	9.1	46
tt7815620	8.6	17
tt7817234	4.2	13
tt7820502	5.7	22
tt7821086	6.6	32
tt7827944	7.3	35
tt7829440	6.5	6
tt7830888	5.7	227
tt7831444	8.5	6
tt7831486	7.3	6
tt7831978	5.7	7
tt7832486	3.5	6
tt7833606	7.1	82
tt7836394	8.1	8
tt7837284	2.6	27
tt7837578	9.2	10
tt7838228	7.5	186
tt7838502	5.8	16
tt7839074	7.3	7
tt7842012	6.7	6
tt7842888	10.0	5
tt7843742	8.0	7
tt7843898	7.3	11
tt7843986	5.6	8
tt7845306	8.7	43
tt7845880	9.0	14
tt7845882	9.2	13
tt7852572	9.0	5
tt7853798	6.3	38
tt7854302	7.1	18
tt7855806	5.1	43
tt7858220	7.7	6
tt7858522	2.8	25
tt7860140	4.0	30
tt7860150	8.4	7
tt7867724	5.9	16
tt7867736	9.6	10
tt7871334	9.1	8
tt7871358	4.3	41
tt7872126	8.5	14
tt7873864	8.1	18
tt7875604	6.0	50
tt7875626	7.3	20
tt7880834	4.2	21
tt7881364	3.3	19
tt7882328	7.4	5
tt7882406	3.5	27
tt7884406	7.3	11
tt7886858	8.2	5
tt7886878	4.7	9
tt7886890	6.6	15
tt7889586	9.2	10
tt7889602	5.5	12
tt7890942	7.2	20
tt7890946	6.7	10
tt7891514	9.4	5
tt7894866	8.5	6
tt7896164	7.2	13
tt7900134	4.8	6
tt7901362	8.6	34
tt7901878	5.9	32
tt7906948	7.5	27
tt7909488	8.7	7
tt7914416	5.8	42
tt7915016	4.1	17
tt7915658	7.9	17
tt7915806	7.9	9
tt7917976	4.6	5
tt7918694	9.1	7
tt7919794	3.4	5
tt7920444	7.8	6
tt7922976	8.1	91
tt7923698	8.6	8
tt7926148	6.5	27
tt7926166	1.1	16
tt7926296	1.0	15
tt7928060	9.4	8
tt7928160	7.8	23
tt7931422	5.5	97
tt7933596	6.5	27
tt7935646	5.2	207
tt7935784	8.8	9
tt7937326	2.4	9
tt7937774	5.8	9
tt7938472	8.4	5
tt7939564	4.9	13
tt7940914	3.6	5
tt7944150	6.9	8
tt7945646	7.2	5
tt7946548	7.4	7
tt7946964	5.5	11
tt7947298	7.9	14
tt7949310	6.4	14
tt7950510	10.0	6
tt7951218	5.0	13
tt7951430	8.7	31
tt7951448	6.8	32
tt7951512	3.0	5
tt7952534	7.5	10
tt7954050	9.8	6
tt7956754	8.5	23
tt7962042	6.7	14
tt7962844	5.5	22
tt7964284	6.4	5
tt7967312	5.7	62
tt7967580	6.1	87
tt7971994	7.6	7
tt7977026	9.6	9
tt7979602	10.0	5
tt7980626	8.9	11
tt7981444	5.7	11
tt7981470	9.2	8
tt7987138	7.4	5
tt7993874	5.5	46
tt7998046	7.6	8
tt7998110	6.3	12
tt8005776	8.0	9
tt8011594	5.1	18
tt8012650	7.8	6
tt8016262	5.2	20
tt8016500	6.9	64
tt8016552	8.1	17
tt8019420	7.0	5
tt8026108	7.7	7
tt8027180	8.6	7
tt8029048	7.0	6
tt8031064	8.1	16
tt8034378	5.9	68
tt8037658	4.2	20
tt8041618	7.7	18
tt8042526	2.5	89
tt8043858	6.0	6
tt8045124	6.4	14
tt8045466	7.5	15
tt8047304	8.0	8
tt8049982	9.0	13
tt8050160	7.3	7
tt8052146	8.6	5
tt8052240	8.6	13
tt8060326	5.8	5
tt8063272	9.9	331
tt8064392	7.1	7
tt8064708	8.2	9
tt8065780	6.5	11
tt8066650	6.6	5
tt8070332	8.3	21
tt8073108	7.0	6
tt8076224	9.0	5
tt8077180	6.1	51
tt8079510	7.7	14
tt8080268	6.3	10
tt8081830	7.1	49
tt8084696	6.3	6
tt8088944	6.4	315
tt8100900	6.7	23
tt8104940	4.5	51
tt8105570	9.1	14
tt8108026	8.6	8
tt8109082	7.4	5
tt8112344	9.2	20
tt8116612	7.8	12
tt8118056	7.5	21
tt8119968	3.7	12
tt8123784	8.0	7
tt8123886	6.5	24
tt8126228	8.4	5
tt8126384	9.8	18
tt8134670	6.9	10
tt8134688	5.7	27
tt8141908	7.9	18
tt8144868	7.0	8
tt8159944	3.0	7
tt8176602	8.1	20
tt8184202	7.9	69
tt8185004	9.0	103
tt8191502	7.9	51
tt8216024	7.5	23
tt8218452	6.0	9
tt8223308	9.3	20
tt8249874	7.0	5
tt8250690	4.7	20
tt8260948	8.3	59
tt8260954	6.5	11
tt8262374	6.7	15
tt8262610	7.2	51
tt8263682	9.2	110
tt8267204	7.8	8
tt8270594	9.1	8
tt8277702	9.3	6
tt8290904	6.6	5
tt8291232	6.8	20
tt8294098	8.3	7
tt8306634	6.6	14
tt8318574	8.0	10
tt8320406	5.6	38
tt8323914	7.6	51
tt8323918	7.9	42
tt8327798	7.9	8
tt8329814	7.7	6
tt8330190	9.8	6
tt8333776	6.9	55
tt8343294	4.3	9
tt8357116	8.6	16
tt8367050	8.0	11
tt8371206	5.2	5
tt8376598	7.0	7
tt8386652	5.8	6
tt8387124	8.2	5
tt8387464	6.5	196
tt8394576	8.7	7
tt8395052	7.5	21
tt8411990	4.6	8
tt8414126	6.9	8
tt8421034	8.8	9
tt8427084	9.1	9
tt8445796	2.5	6
tt8481752	9.2	11
tt8487988	8.6	18
tt8550274	9.8	9
tt8555446	4.0	5
tt8581230	2.2	32
tt8609368	5.1	10
tt8609374	4.9	11
